food_id,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20,N_21,N_22,N_23,N_24,N_25,N_26,N_27,N_28,N_29,N_30,N_31,N_32,N_33,N_34,N_35,N_36,N_37,N_38,N_39,N_40,N_41,N_42,N_43,N_44,N_45,N_46,N_47,N_48,N_49,N_50,N_51,N_52,N_53,N_54,N_55,N_56,N_57,N_58,N_59,N_60,N_61,N_62,N_63,N_64,N_65,N_66,N_67,N_68,N_69,N_70,N_71,N_72,N_73,N_74,N_75,N_76,N_77,N_78,N_79,N_80,N_81,N_82,N_83,N_84,N_85,N_86,N_87,N_88,N_89,N_90,N_91,N_92,N_93,N_94,N_95,N_96,N_97,N_98,N_99,N_100,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124,N_125,N_126,N_127,N_128,N_129,N_130,N_131,N_132,N_133,N_134,N_135,N_136,N_137,N_138,N_139,N_140,N_141,N_142,N_143,N_144,N_145,N_146,N_147,N_148,N_149,N_150,N_151,N_152,N_153,N_154,N_155,N_156,N_157,N_158,N_159,N_160,N_161,N_162,N_163,N_164,N_165,N_166,N_167,N_168,N_169,N_170,N_171,N_172,N_173,N_174,N_175,N_176,N_177,N_178,N_179,N_180,N_181,N_182,N_183,N_184,N_185,N_186,N_187,N_188,N_189,N_190,N_191,N_192,N_193,N_194,N_195,N_196,N_197,N_198,N_199,N_200,N_201,N_202,N_203,N_204,N_205,N_206,N_207,N_208,N_209,N_210,N_211
food_396,,,,0.073,0.0,0.103,1.2,0.192,,,,,,0.0,43.0,,,26.46,,0.0,35.0,,0.0,,,,,,17.3,,,,,0.172,,20.0,,0.032,,,,,290.5,,,,,,0.016,0.083,0.041,0.0,,,,,,4.1,,22.0,22.0,22.0,0.0,,,,,,0.174,0.07400000000000001,,0.034,,,0.55,0.054000000000000006,,0.111,,0.0,0.0,0.067,33.0,,,0.383,0.02,,,,0.0,,,,0.016,,0.0,,0.0,,,0.6,,,0.303,0.08199999999999999,84.0,,,19.0,,591.0,0.06,1.5,0.058,,,,,0.025,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.025,0.7,0.092,0.0,,0.0,,0.0,,0.035,,0.006,,,,,0.0,0.0,0.0,11.0,,,,0.4,,,,,,,0.0,0.095,0.069,,,,,,,,,,0.2,,0.023,0.055,0.08199999999999999,76.0,4.0,0.0,0.0,0.28300000000000003,4.5,0.0,0.0,,,,2.38,0.0,,,1.0,70.64,,0.23
food_398,,,,1.341,,1.379,1.32,1.814,,,,,,,13.0,,,0.0,,,,,70.0,,,,,,,,,,,0.594,,,,0.38,,,,,347.5,,,,,,1.28,1.17,1.32,,,,,,,0.0,,7.0,7.0,7.0,0.0,,,,,,2.82,1.442,,0.825,,,4.51,1.187,,1.866,,,,1.905,25.0,,,0.019,0.6890000000000001,,,,0.24,,,,1.02,,0.01,,0.0,,,8.2,,,0.787,0.944,307.0,,,,,237.0,0.797,21.76,0.93,,,,,0.02,,,,,,,,,,,,0.12,,,0.01,,,,,,0.02,,0.0,,,17.0,0.285,17.4,1.062,0.0,,0.03,,0.03,,0.78,,0.46,,,,,,,,51.0,,,,,,,,,,,,0.28300000000000003,1.09,,,,,,,,,,4.53,,0.341,1.01,1.18,57.0,17.0,0.47,,0.53,7.2,,,,,,,,,,,70.03,,2.7
food_401,,,,,0.0,,,,,,,,,0.0,11.0,,,0.0,,0.0,0.0,,76.0,,,,,,78.1,,,,,0.062,,0.0,,,,,,,139.0,,,,,,0.621,0.524,0.588,,,,,,,0.0,,10.0,10.0,10.0,0.0,,,,,,,,,,,,0.65,,,,,0.0,0.0,,31.0,,,,,,,,0.056,,,,0.551,,0.008,,0.0,,,11.652,,,,,237.0,,,,,247.0,,28.81,0.4270000000000001,,,,,0.02,,,,,0.0,,,,,,,0.044,,,0.004,,,,,,0.005,,0.004,,,3.0,0.204,29.9,,0.004,,0.005,,0.018000000000000002,,0.369,,0.179,,,,,0.0,0.0,0.0,467.0,,,,0.0,,,,,,,0.0,0.036000000000000004,,,,,,,,,,,2.06,,,,,,3.0,0.82,0.0,0.763,0.0,0.3,,,,,0.06,0.0,,,0.0,68.09,,1.63
food_405,,,,0.7040000000000001,0.0,0.648,0.63,1.22,,,0.3,,,0.0,7.0,,,0.73,,0.0,0.0,,0.0,,,,,,1.1,,,,,0.023,,0.0,,0.287,,,,,134.0,,,,,,0.0,0.0,0.0,,,,,,,0.0,,4.0,4.0,4.0,0.0,0.07,0.07,,,0.34,1.55,0.413,,0.29,,,0.08,0.6609999999999999,0.07,1.016,,0.0,0.0,0.8059999999999999,11.0,,0.07,0.011,0.399,,,,0.0,,,,0.0,,0.0,,0.0,,,0.105,,,0.19,0.6859999999999999,15.0,,,,,163.0,0.435,10.9,0.0,,,,,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.439,20.0,0.7979999999999999,0.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,166.0,,,0.07,0.71,,,,,,,0.0,0.004,0.449,,,,,,,,,,0.17,,0.125,0.457,0.809,0.0,0.0,0.09,0.0,0.005,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,87.57,,0.03
food_409,,,,0.042,0.0,0.056,0.8,0.107,,,,,,0.0,48.0,,,11.69,,834.0,4226.0,,0.0,,,,,,,,,,,0.07200000000000001,,3471.0,,0.009000000000000001,,,,,116.5,,,,,,0.006999999999999999,0.042,0.021,0.0,,,,,,2.0,,27.0,27.0,27.0,0.0,0.99,0.0,,,0.99,0.175,0.037000000000000005,,0.019,,,0.7,0.039,0.0,0.057,,0.0,0.0,0.037000000000000005,34.0,,0.0,0.202,0.012,,,,0.0,,,,0.006999999999999999,,0.0,,0.0,,,1.2,,,0.4,0.039,33.0,,,,,352.0,0.036000000000000004,1.0,0.016,,,,,0.026,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.02,0.5,0.039,0.0,,0.0,,0.0,,0.018000000000000002,,0.002,,,,,0.0,0.0,0.0,4.0,,,0.22,2.2,,,,,,,0.0,0.1,0.03,,,,,,,,,,0.1,,0.014,0.034,0.043,10630.0,532.0,0.0,,0.154,21.0,0.0,0.0,,,,1.44,,,,1.1,86.41,,0.15
food_412,,,,0.104,0.0,0.191,0.83,0.325,,,0.1,,,0.0,46.0,,,6.27,3.8,0.0,93.0,,0.0,,,,,,18.7,,,,,0.059,,0.0,,0.028,,,,,81.5,,,,,,0.011,0.017,0.039,0.0,,,,2.4,0.0,2.4,,63.0,63.0,65.0,0.0,0.82,0.0,,,0.58,0.542,0.08900000000000001,,0.059,,,0.69,0.079,0.0,0.129,,745.0,0.0,0.135,21.0,,0.0,0.197,0.038,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.01,0.01,0.0,0.0,0.0,,,0.639,0.41,,0.61,0.117,67.0,0.0,0.0,,,303.0,0.11,2.57,0.017,0.017,,,,0.021,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.114,1.6,0.121,0.0,,0.0,,0.001,0.0,0.029,0.0,0.006,0.002,,0.002,,0.0,0.0,0.0,36.0,0.0,,0.01,1.7,1.4,,,,,,0.0,0.077,0.08800000000000001,0.0,0.0,0.04,0.01,0.0,0.0,0.0,,0.07,0.34,,0.033,0.05,0.125,623.0,8.0,0.0,0.0,0.191,91.3,0.0,0.0,,,,0.15,0.0,0.0,,102.0,90.0,,0.42
food_416,,,,,0.0,,,,,,,,,0.0,24.0,,,0.06,,0.0,158.0,,215.0,,,,,,18.8,,,,,0.0,,0.0,,,,,,,717.0,,,,,,21.021,3.043,51.368,,,,,,,0.0,,3.0,3.0,3.0,0.0,,,,,,,,,,,,0.02,,,,,0.0,0.0,,2.0,,,,,,,,0.961,,,,19.961,,0.1,,0.0,,,0.042,,,,,24.0,,,,,24.0,,0.85,2.728,,,,,0.315,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,671.0,0.034,1.0,,2.529,,2.587,,7.436,,21.697,,9.999,,,,,3.2260000000000004,2.007,1.19,643.0,,,,0.06,,,,,,,0.0,0.005,,,,,,,,,,,81.11,,,,,,684.0,0.17,0.0,0.003,0.0,0.0,,,,,2.32,0.0,,,7.0,16.17,,0.09
food_418,,,,,0.0,0.117,1.6,,,,0.3,,,0.0,51.0,,,3.74,,45.0,3647.0,,0.0,,,,,,18.0,,,,,0.179,,0.0,,,,,,,49.0,,,,,,0.04,0.07,0.03,0.0,,,,,,1.6,,14.0,14.0,14.0,0.0,,,,,,,,,0.036000000000000004,,,1.8,0.147,,0.13,,11000.0,0.0,0.099,81.0,,,0.366,0.019,,,,0.0,,,,0.04,,0.0,,0.0,,,0.4,,,0.172,0.11,46.0,,,,,379.0,,1.8,0.063,,,,,0.006999999999999999,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.09,0.9,,0.0,,0.0,,0.0,,0.03,,0.0,,,,,0.0,0.0,0.0,213.0,,,,1.1,,,,,,,0.0,0.04,0.083,,,,,,,,,,0.2,,0.017,,0.11,6116.0,306.0,0.0,0.0,0.099,30.0,0.0,0.0,,,,1.89,0.0,,,830.0,92.66,,0.36
food_420,,,,,0.0,,2.54,,,,,,,,429.0,,,19.22,,,,,0.0,,,,,,,,,,,0.32,,,,,,,,,267.0,,,,,,,,,0.0,,,,,,10.6,,112.0,112.0,112.0,0.0,,,,,,,,,,,,2.4,,,,,,,,156.0,,,6.704,,,,,,,,,,,,,,,,4.674,,,1.356,,108.0,,,,,494.0,,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.13699999999999998,0.9,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,0.033,,,,,,,,,,,2.75,,,,,3598.0,180.0,0.0,,0.632,2.2,0.0,0.0,,,,,,,,,70.78,,2.66
food_423,,,,,,,0.2,,,,,,,,26.0,,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,142.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,21.0,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,0.5,,,,,90.0,,,,,21.0,,,,,,,,,,,86.7,,
food_424,,,,,0.0,,,,,,,,,0.0,26.0,,,16.82,,0.0,8968.0,,3.0,,,,,,10.6,,,,,0.08900000000000001,,0.0,,,,,,,109.0,,,,,,1.5219999999999998,1.324,1.207,,,,,,,2.4,,6.0,6.0,6.0,0.0,,,,,,,,,,,,0.69,,,,,0.0,0.0,,17.0,,,,,,,,0.023,,,,1.486,,0.013,,0.0,,,0.511,,,,,31.0,,,,,219.0,,1.31,1.175,,,,,0.149,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,17.0,0.045,0.2,,0.037000000000000005,,0.038,,0.107,,0.635,,0.267,,,,,0.046,0.029,0.017,188.0,,,,5.45,,,,,,,0.0,0.053,,,,,,,,,,,4.28,,,,,,764.0,0.0,0.0,0.183,12.1,0.0,,,,,1.38,0.0,,,5.8,76.56,,0.19
food_426,,,,,,,0.43,,,,,0.0,,,17.0,,,9.93,,,,,,,,,,,,,,,,0.058,,,,,,,,,115.0,,,,,,,,,,,,,,,2.2,,,,,,1.79,,,,2.29,,,,,,0.0,0.24,,0.0,,,,,,11.4,,0.0,0.119,,,,,,,,,,,,,,,,,,,,,41.0,,,,,197.0,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,1.68,,5.76,,,,,,,,,,,,,,,,3.97,,0.1,,,,,,,,,,8.1,,,,,,,,,,,88.6,,0.17
food_431,,,,0.014,0.0,0.01,0.32,0.105,,,0.2,,,0.0,9.0,,,15.23,,1.0,14.0,,0.0,,,,,,5.1,,,,,0.08199999999999999,,2.0,,0.002,,,,,148.0,,,,,,0.084,0.094,0.022,0.0,,,,,,3.1,2.2,7.0,7.0,7.0,0.0,6.42,0.0,,,2.6,0.03,0.013,,0.002,,,0.18,0.011,0.0,0.019,,44.0,0.0,0.017,7.0,,0.0,0.048,0.002,,,,0.002,,,,0.081,,0.001,,0.0,,,0.161,,,0.049,0.011,12.0,,,8.0,,116.0,0.021,0.36,0.093,,,,,0.001,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.026,0.1,0.015,0.0,,0.0,,0.0,,0.017,,0.003,,,,,0.0,0.0,0.0,1.0,,,0.71,9.75,,,,,,,0.0,0.012,0.011,0.0,0.0,0.03,0.02,0.0,0.0,0.0,,,0.14,,0.002,0.002,0.017,25.0,1.0,0.0,0.0,0.029,4.3,0.0,0.0,,,,0.12,0.0,0.0,,4.4,83.96,,0.1
food_435,,,,,0.0,,1.8,,,,0.2,,,0.0,81.0,,,5.5,,0.0,4150.0,,0.0,,,,,,19.5,,,,,0.17,,0.0,,,,,,,83.0,,,,,,0.239,0.228,0.023,0.0,,,,,,1.1,,80.0,80.0,80.0,0.0,,,,,,,,,,,,1.3,,,,,12500.0,0.0,,38.0,,,0.5529999999999999,,,,,0.0,,,,0.087,,0.061,,0.091,,,1.0,,,0.242,,76.0,,,,,606.0,,2.6,0.152,,,,,0.076,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.26,0.9,,0.0,,0.0,,0.0,,0.016,,0.006999999999999999,,,,,0.0,0.0,0.0,14.0,,,,4.4,,,,,,,0.0,0.08,,,,,,,,,,,0.7,,,,,6917.0,346.0,0.0,0.0,0.247,69.0,0.0,0.0,,,,0.7,0.0,,,541.9,89.4,,0.23
food_438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,
food_443,,,,,0.0,,,,,,,,,0.0,183.0,,,7.04,,0.0,2.0,,6.0,,,,,,15.2,,,,,0.013,,0.0,,,,,,,63.0,,,,,,0.426,0.044,1.0,,,,,,,0.0,,11.0,11.0,11.0,0.0,,,,,,,,,,,,0.08,,,,,0.0,0.0,,17.0,,,,,,,,0.034,,,,0.354,,0.0,,0.0,,,0.114,,,,,144.0,,,,,234.0,,5.25,0.031,,,,,0.013,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,14.0,0.214,3.3,,0.044,,0.053,,0.163,,0.422,,0.151,,,,,0.046,0.032,0.02,70.0,,,,7.04,,,,,,,0.0,0.044,,,,,,,,,,,1.55,,,,,,14.0,0.56,0.0,0.049,0.8,1.2,,,,,0.03,0.0,,,0.2,85.06,,0.89
food_447,,,,,0.0,,,,,,,,,0.0,27.0,,,2.92,,2.0,2371.0,,0.0,,,,,,10.2,,,,,0.027000000000000003,,0.0,,,,,,,14.0,,,,,,0.006,0.078,0.019,,,,,,,1.2,,34.0,34.0,34.0,0.0,,,,,,,,,,,,0.64,,,,,1004.0,0.0,,10.0,,,,,,,,0.002,,,,0.005,,0.0,,0.0,,,0.249,,,,,24.0,,,,,168.0,,1.13,0.022,,,,,0.055,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.053,0.4,,0.0,,0.0,,0.0,,0.017,,0.002,,,,,0.0,0.0,0.0,19.0,,,,1.38,,,,,,,0.0,0.056,,,,,,,,,,,0.14,,,,,,198.0,0.0,0.0,0.066,6.0,0.0,,,,,0.2,0.0,,,75.2,95.31,,0.16
food_450,,,,,0.0,,,,,,,,,0.0,3.0,,,3.26,,0.0,0.0,,0.0,,,,,,17.3,,,,,0.318,,0.0,,,,,,,22.0,,,,,,0.0,0.16,0.05,,,,,,,1.0,,17.0,17.0,17.0,0.0,,,,,,,,,,,,0.5,,,,,0.0,0.0,,9.0,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,,3.607,,,,,86.0,,,,,318.0,,3.09,0.16,,,,,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.402,9.3,,0.0,,0.0,,0.0,,0.04,,0.01,,,,,0.0,0.0,0.0,5.0,,,,1.98,,,,,,,0.0,0.081,,,,,,,,,,,0.34,,,,,,0.0,0.04,0.0,0.104,2.1,0.2,,,,,0.01,0.0,,,0.0,92.45,,0.52
food_453,,,,,0.0,,,,,,,,,0.0,23.0,,,55.99,,5.0,53.0,,0.0,,,,,,15.4,,,,,0.201,,100.0,,,,,,,538.0,,,,,,11.390999999999998,3.759,14.785,,,,,,,10.1,,15.0,15.0,15.0,0.0,,,,,,,,,,,,2.0,,,,,1070.0,0.0,,105.0,,,,,,,,0.043,,,,10.489,,0.053,,0.0,,,1.5219999999999998,,,,,258.0,,,,,431.0,,8.69,3.664,,,,,0.086,,,,,0.0,,,,,,,0.005,,,0.0,,,,,,0.0,,0.0,,,0.0,0.06,7.1,,0.033,,0.068,,0.304,,12.82,,1.342,,,,,0.003,0.001,0.015,763.0,,,,0.3,,,,,,,0.0,0.042,,,,,,,,,,,31.07,,,,,,9.0,0.0,0.0,0.295,0.0,0.0,,,,,2.87,0.0,,,4.2,1.04,,2.25
food_456,,,,0.35,,0.473,1.35,0.635,,,,,,,41.0,,,40.75,,,,,0.0,,,,,,,,,,,0.621,,,,0.109,,,,,1003.0,,,,,,15.109000000000002,4.596,3.102,,,,,,,,,87.0,87.0,87.0,0.0,,,,,,0.986,0.285,,0.17,,,0.79,0.285,,0.489,,,,0.384,62.0,,,1.337,0.103,,,,,,,,15.109000000000002,,,,,,,1.827,,,0.715,0.269,79.0,,,,,539.0,0.246,6.15,4.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.118,,0.261,,,,,,,2.85,,0.252,,,,,,,,0.0,,,,,,,,,,,,0.112,0.236,,,,,,,,,,23.86,,0.07400000000000001,0.187,0.345,39.0,2.0,0.0,,0.528,0.0,,,,,,,,,,,27.9,,0.51
food_460,,,,0.5820000000000001,,1.042,1.7,1.508,,,,,,0.0,197.0,,,11.05,,,,,0.0,,,,,,,,,,,0.128,,,,0.118,,,,,380.5,,,,,,1.284,3.2,0.7859999999999999,0.0,,,,,,4.2,,165.0,165.0,165.0,0.0,,,,,,2.4330000000000003,0.539,,0.348,,,3.55,0.57,,0.926,,,,0.775,65.0,,,0.547,0.157,,,,0.011,,,,1.262,,0.011,,,,,1.65,,,0.147,0.586,194.0,,,50.0,,620.0,0.607,12.95,2.823,,,,,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.175,1.5,0.721,,,,,0.006,,0.57,,0.21,,,,,,,,15.0,,,,,,,,,,,0.0,0.435,0.516,,,,,,,,,,6.8,,0.157,0.464,0.5760000000000001,180.0,9.0,0.0,,0.065,29.0,0.0,0.0,,,,,,,,,67.5,,0.99
food_463,,,,,0.0,,,,,,,,,0.0,43.0,,,9.85,,0.0,0.0,,87.0,,,,,,82.6,,,,,0.078,,1.0,,,,,,,233.0,,,,,,5.113,4.444,2.5780000000000003,,,,,,,0.6,,29.0,17.0,24.0,7.0,,,,,,,,,,,,1.15,,,,,48.0,0.0,,41.0,,,,,,,,0.446,,,,4.546,,0.111,,0.0,,,4.401,,,,,220.0,,,,,335.0,,18.17,3.587,,,,,0.479,,,,,0.009000000000000001,,,,,,,0.096,,,0.105,,,,,,0.07400000000000001,,0.08800000000000001,,,24.0,0.16699999999999998,37.5,,0.001,,0.0,,0.045,,1.865,,0.601,,,,,0.0,0.0,0.0,379.0,,,,0.88,,,,,,,0.0,0.156,,,,,,,,,,,13.03,,,,,,24.0,2.04,0.0,0.261,0.0,0.8,,,,,2.23,0.0,,,11.4,57.02,,0.68
food_466,,,,,0.0,,,,,,,,,0.0,58.0,,,21.26,,0.0,0.0,,0.0,,,,,,64.6,,,,,0.428,,0.0,,,,,,,587.0,,,,,,26.181,9.773,7.723,,,,,,,8.4,,97.0,97.0,97.0,0.0,,,,,,,,,,,,1.58,,,,,0.0,0.0,,178.0,,,,,,,,0.031,,,,25.435,,0.627,,0.055,,,14.355,,,,,363.0,,,,,634.0,,24.35,9.715,,,,,0.026,,,,,0.0,,,,,,,0.016,,,0.0,,,,,,0.0,,0.0,,,0.0,0.197,9.3,,0.0,,0.0,,0.016,,3.982,,1.2,,,,,0.0,0.0,0.0,410.0,,,,4.9,,,,,,,0.0,0.152,,,,,,,,,,,49.66,,,,,,0.0,0.0,0.0,0.466,0.0,0.0,,,,,4.93,0.0,,,0.0,1.81,,2.77
food_469,,,,,,,2.1,,,,,,,,18.0,,,0.0,,,,,80.0,,,,,,,,,,,,,,,,,,,,516.0,,,,,,8.42,2.6,2.57,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,122.0,,,,,,,19.2,0.1,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,13.6,,,,,170.0,,,,,,,,,,,,,,,,65.1,,
food_472,,,,0.026,0.0,0.038,0.55,0.064,,,0.1,,,0.0,25.0,,,3.4,,0.0,4.0,,0.0,,,,,,6.5,,,,,0.05,,0.0,,0.01,,,,,41.0,,,,,,0.017,0.048,0.032,0.0,,,,,,1.6,6.0,25.0,25.0,25.0,0.0,0.71,0.0,,,1.05,0.157,0.026,,0.013,,,0.34,0.02,0.0,0.031,,10.0,0.0,0.033,10.0,,0.0,0.069,0.01,,,,0.0,,,,0.017,,0.0,,0.0,,,0.254,,,0.165,0.036000000000000004,20.0,,,7.0,,233.0,0.022,0.68,0.017,,,,,0.031,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.039,0.6,0.027000000000000003,0.0,,0.0,,0.0,,0.027000000000000003,,0.004,,,,,0.0,0.0,0.0,39.0,0.0,,0.1,1.86,,,,,,,0.0,0.012,0.023,0.0,0.0,0.0,0.02,0.0,0.0,0.0,,,0.1,,0.009000000000000001,0.009000000000000001,0.035,7.0,0.0,0.0,0.0,0.071,14.8,0.0,0.0,,,,0.0,0.0,0.0,,1.3,95.27,,0.28
food_475,,,,,0.0,,,,,,,,,0.0,17.0,,,0.0,,0.0,0.0,,74.0,,,,,,105.5,,,,,0.3,,0.0,,,,,,,142.0,,,,,,1.349,0.228,0.922,,,,,,,0.0,,5.0,5.0,5.0,0.0,,,,,,,,,,,,3.7,,,,,0.0,0.0,,0.0,,,,,,,,0.06,,,,1.23,,0.0,,0.0,,,3.917,,,,,199.0,,,,,402.0,,26.87,0.129,,,,,0.02,,,,,0.0,,,,,,,0.079,,,0.0,,,,,,0.0,,0.0,,,0.0,0.605,11.7,,0.0,,0.0,,0.04,,0.426,,0.426,,,,,0.0,0.0,0.0,408.0,,,,0.0,,,,,,,0.0,0.08900000000000001,,,,,,,,,,,3.0,,,,,,0.0,1.18,0.0,0.0,0.0,0.0,,,,,0.34,0.0,,,1.2,67.64,,5.23
food_479,,,,,0.0,,,,,,,,,0.0,22.0,,,10.66,,3.0,686.0,,0.0,,,,,,7.7,,,,,0.032,,6.0,,,,,,,42.0,,,,,,0.02,0.036000000000000004,0.021,,,,,,,1.6,,13.0,13.0,13.0,0.0,,,,,,,,,,,,0.08,,,,,5.0,1419.0,,9.0,,,,,,,,0.002,,,,0.018000000000000002,,0.0,,0.0,,,0.204,,,,,18.0,,,,,135.0,,0.77,0.029,,,,,0.008,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.031,0.1,,0.0,,0.0,,0.0,,0.018000000000000002,,0.002,,,,,0.0,0.0,0.0,0.0,,,,6.89,,,,,,,0.0,0.043,,,,,,,,,,,0.14,,,,,,58.0,0.0,0.0,0.053,31.2,0.0,,,,,0.13,0.0,,,0.0,88.06,,0.07
food_483,,,,,0.0,,,,,,,,,0.0,36.0,,,2.87,,0.0,4443.0,,0.0,,,,,,13.6,,,,,0.029,,0.0,,,,,,,15.0,,,,,,0.006,0.08199999999999999,0.02,,,,,,,1.3,,38.0,38.0,38.0,0.0,,,,,,,,,,,,0.86,,,,,1730.0,0.0,,13.0,,,,,,,,0.002,,,,0.005,,0.0,,0.0,,,0.375,,,,,29.0,,,,,194.0,,1.36,0.024,,,,,0.058,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.08,0.6,,0.0,,0.0,,0.0,,0.018000000000000002,,0.002,,,,,0.0,0.0,0.0,28.0,,,,0.78,,,,,,,0.0,0.07,,,,,,,,,,,0.15,,,,,,370.0,0.0,0.0,0.09,9.2,0.0,,,,,0.22,0.0,,,126.3,94.98,,0.18
food_488,,,,0.773,,1.369,1.4,2.036,,,,,,,683.0,,,2.78,,,,,0.0,,,,,,,,,,,0.378,,,,0.057,,,,,373.5,,,,,,1.925,4.921,1.261,0.0,,,,,,2.3,,29.0,29.0,29.0,0.0,,,,,,3.2880000000000003,0.733,,0.431,,,2.66,0.8490000000000001,,1.392,,,,0.883,58.0,,,1.181,0.211,,,,0.024,,,,1.901,,,,,,,0.381,,,0.133,0.835,190.0,,,,,237.0,1.084,17.27,4.339,,,,,0.5820000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,17.4,1.015,,,,,0.024,,0.925,,0.311,,,,,,,,14.0,,,,,,,,,,,,0.158,0.785,,,,,,,,,,8.72,,0.235,0.701,0.87,166.0,,0.0,,0.092,0.2,0.0,0.0,,,,,,,,,69.83,,1.57
food_491,,,,,,,,,,,,,,,,,,,,0.0,69.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
food_496,,,,0.121,,0.099,1.08,0.264,,,,,,,10.0,,,7.82,,27.0,53.0,,0.0,,,,,,,,,,,0.311,,36.0,,0.031,,,,,310.5,,,,,,5.513,1.676,1.96,0.0,,,,,,5.6,,35.0,35.0,35.0,0.0,0.25,,,,2.17,0.321,0.116,,0.055,,,0.17,0.094,0.0,0.16,,,,0.147,24.0,,0.0,0.095,0.042,,,,0.825,,,,4.689,,,,,,,0.672,,,0.931,0.108,40.0,,,,,351.0,0.11,2.23,1.58,,,,,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.053,,0.128,,,,,,,1.905,,0.055,,,,,,,,2.0,,,0.0,2.42,,,,,,,,0.021,0.08199999999999999,0.08,0.0,0.39,0.0,0.0,,0.0,,,10.06,,0.028,0.054000000000000006,0.12,140.0,7.0,0.0,,0.078,17.4,0.0,0.0,,,,2.66,,,,,78.81,,0.4
