food_id,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20,N_21,N_22,N_23,N_24,N_25,N_26,N_27,N_28,N_29,N_30,N_31,N_32,N_33,N_34,N_35,N_36,N_37,N_38,N_39,N_40,N_41,N_42,N_43,N_44,N_45,N_46,N_47,N_48,N_49,N_50,N_51,N_52,N_53,N_54,N_55,N_56,N_57,N_58,N_59,N_60,N_61,N_62,N_63,N_64,N_65,N_66,N_67,N_68,N_69,N_70,N_71,N_72,N_73,N_74,N_75,N_76,N_77,N_78,N_79,N_80,N_81,N_82,N_83,N_84,N_85,N_86,N_87,N_88,N_89,N_90,N_91,N_92,N_93,N_94,N_95,N_96,N_97,N_98,N_99,N_100,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124,N_125,N_126,N_127,N_128,N_129,N_130,N_131,N_132,N_133,N_134,N_135,N_136,N_137,N_138,N_139,N_140,N_141,N_142,N_143,N_144,N_145,N_146,N_147,N_148,N_149,N_150,N_151,N_152,N_153,N_154,N_155,N_156,N_157,N_158,N_159,N_160,N_161,N_162,N_163,N_164,N_165,N_166,N_167,N_168,N_169,N_170,N_171,N_172,N_173,N_174,N_175,N_176,N_177,N_178,N_179,N_180,N_181,N_182,N_183,N_184,N_185,N_186,N_187,N_188,N_189,N_190,N_191,N_192,N_193,N_194,N_195,N_196,N_197,N_198,N_199,N_200,N_201,N_202,N_203,N_204,N_205,N_206,N_207,N_208,N_209,N_210,N_211
food_411,,,,0.025,0.0,0.033,0.28,0.064,,,,,,0.0,23.0,,,6.91,,16.0,64.0,,0.0,,,,,,8.2,,,,,0.037000000000000005,,0.0,,0.005,,,,,80.5,,,,,,0.042,0.239,0.117,0.0,,,,,,1.5,,12.0,12.0,12.0,0.0,,,,,,0.105,0.022,,0.011,,,0.31,0.024,,0.034,,0.0,0.0,0.022,12.0,,,0.125,0.006999999999999999,,,,0.002,,,,0.039,,,,,,,0.95,,,0.36,0.024,12.0,,,,,108.0,0.021,0.64,0.09,,,,,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.018000000000000002,0.3,0.024,,,0.002,,0.002,,0.101,,0.011,,,,,,,,17.0,,,,2.76,,,,,,,0.0,0.037000000000000005,0.018000000000000002,,,,,,,,,,0.57,,0.009000000000000001,0.02,0.026,120.0,6.0,0.0,,0.101,2.1,0.0,0.0,,,,0.13,,,,0.9,91.6,,0.19
food_414,,,,0.118,,0.145,0.92,0.213,,,,,,,48.0,,,5.24,,,,,0.0,,,,,,,,,,,0.045,,,,0.02,,,,,72.5,,,,,,0.024,0.16699999999999998,0.054000000000000006,0.0,,,,,,,,71.0,71.0,71.0,0.0,,,,,,0.375,0.095,,0.05,,,0.88,0.109,,0.131,,,,0.141,25.0,,,0.229,0.034,,,,,,,,0.024,,,,,,,0.638,,,0.535,0.084,66.0,,,,,325.0,0.114,2.98,0.038,,,,,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.119,3.0,0.1,,,,,,,0.047,,0.006999999999999999,,,,,,,,27.0,,,,,,,,,,,,0.065,0.091,,,,,,,,,,0.35,,0.029,0.063,0.128,400.0,20.0,0.0,,0.159,93.2,0.0,0.0,,,,,,,,,90.69,,0.4
food_415,,,,0.016,,0.012,0.3,0.104,,,,,,,8.0,,,15.1,,0.0,8.0,,,,,,,,,,,,,0.07,,3.0,,0.002,,,,,147.5,,,,,,,,,,,,,2.8,0.3,3.1,,,,6.0,,6.76,0.0,,,2.5,0.036000000000000004,0.015,,0.002,,,0.17,0.014,0.0,0.023,,48.0,0.0,0.021,5.7,,0.0,0.032,0.002,,,,,,,,,,,,,,,0.16399999999999998,0.06,,0.042,0.013,10.0,,,,,87.0,0.017,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.2,0.016,,,,,,,,,,,,,,,,,7.0,,,0.43,,9.69,,,,,,,0.012,0.013,,,,,,,,,,0.16,,0.002,0.002,0.019,,1.0,,,0.026,4.4,,,,,,,,0.0,,3.8,84.1,,0.07
food_417,,,,,0.0,,,,,,,,,0.0,23.0,,,0.0,,1.0,135.0,,225.0,,,,,,18.8,,,,,0.01,,6.0,,,,,,,731.0,,,,,,19.874,3.3310000000000004,45.39,,,,,,,0.0,,4.0,4.0,4.0,0.0,,,,,,,,,,,,0.05,,,,,13.0,0.0,,1.0,,,,,,,,1.4169999999999998,,,,17.37,,0.147,,0.005,,,0.022,,,,,24.0,,,,,41.0,,0.49,2.713,,,,,0.298,,,,,0.003,,,,,,,0.119,,,0.022,,,,,,0.045,,0.003,,,671.0,0.064,0.0,,2.039,,2.354,,7.515,,20.531,,7.649,,,,,1.635,1.3730000000000002,0.858,583.0,,,,0.06,,,,,,,0.0,0.006999999999999999,,,,,,,,,,,78.3,,,,,,683.0,0.07,0.0,0.008,0.0,0.0,,,,,1.37,0.0,,,4.6,16.72,,0.05
food_419,,,,,0.0,,,,,,,,,0.0,51.0,,,3.74,,45.0,3647.0,,0.0,,,,,,18.0,,,,,0.179,,0.0,,,,,,,19.0,,,,,,0.04,0.07,0.03,,,,,,,1.6,,14.0,14.0,14.0,0.0,,,,,,,,,,,,1.8,,,,,11000.0,0.0,,81.0,,,,,,,,0.0,,,,0.04,,0.0,,0.0,,,0.4,,,,,46.0,,,,,379.0,,1.8,0.063,,,,,0.006999999999999999,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.09,0.9,,0.0,,0.0,,0.0,,0.03,,0.0,,,,,0.0,0.0,0.0,213.0,,,,1.1,,,,,,,0.0,0.04,,,,,,,,,,,0.2,,,,,,306.0,0.0,0.0,0.099,30.0,0.0,,,,,1.89,0.0,,,830.0,92.66,,0.36
food_421,,,,,,,2.7,,,,,,,,13.0,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,166.0,,,,,251.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,0.04,,,,,,,,,,,0.8,,,,,5720.0,,,,,99.0,,,,,,,,,,,87.2,,
food_425,,,,0.077,0.0,0.055,0.99,0.382,,,,,,0.0,30.0,,,20.12,,7.0,8509.0,,0.0,,,,,,12.3,,,,,0.151,,0.0,,0.022,,,,,222.5,,,,,,0.001,0.014,0.018000000000000002,0.0,,,,,,3.0,,11.0,11.0,11.0,0.0,0.7,0.0,,,0.96,0.155,0.063,,0.031,,,0.61,0.055,0.0,0.092,,0.0,0.0,0.066,25.0,,0.0,0.258,0.029,0.0,,0.0,0.0,,0.0,,0.001,,0.0,,0.0,,,0.557,,,0.8,0.08900000000000001,47.0,,,12.0,,337.0,0.052000000000000005,1.57,0.013,,,,,0.001,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.061,0.6,0.08800000000000001,0.0,,0.0,,0.0,0.0,0.018000000000000002,0.0,0.001,0.0,,0.0,0.0,0.0,0.0,0.0,55.0,12.65,,2.52,4.18,,,,,,,0.0,0.078,0.083,0.01,0.0,0.0,0.01,0.0,0.0,0.0,,,0.05,,0.031,0.034,0.086,14187.0,709.0,0.0,0.0,0.209,2.4,0.0,0.0,,,,0.26,0.0,0.0,,1.8,77.28,,0.3
food_428,,,,0.017,0.0,0.111,0.34,0.067,,,0.1,,,0.0,20.0,,,7.55,,0.0,1.0,,0.0,,,,,,5.5,,,,,0.056,,0.0,,0.009000000000000001,,,,,82.5,,,,,,,,,0.0,,,,,,0.9,,,23.0,23.0,,2.02,0.0,,,2.26,0.177,0.02,,0.011,,,0.26,0.014,0.02,0.025,,6.0,0.0,0.033,9.0,,0.0,0.076,0.009000000000000001,,,,,,,,,,,,,,,0.133,,,0.098,0.024,27.0,,,,,119.0,0.015,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.5,0.02,,,,,,,,,,,,,,,,,8.0,0.0,,0.72,5.02,,,,,,,0.0,0.041,0.018000000000000002,0.0,0.0,0.0,0.01,0.0,0.0,0.0,,,0.08,,0.009000000000000001,0.012,0.02,1.0,0.0,,,0.13,4.8,0.0,0.0,,,,0.02,,0.0,,0.3,91.24,,0.13
food_433,,,,0.012,,0.009000000000000001,0.35,0.094,,,,,,,11.0,,,14.94,,0.0,14.0,,,,,,,,5.1,,,,,0.07,,1.0,,0.001,,,,,161.5,,,,,,,,,0.0,,,,,,3.0,,,7.0,7.0,,6.48,,,,2.74,0.027000000000000003,0.011,,0.001,,,0.19,0.01,,0.017,,53.0,0.0,0.015,7.0,,,0.056,0.002,,,,,,,,,,,,,,,0.162,,,0.053,0.01,13.0,,,,,123.0,0.019,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.1,0.014,,,,,,,,,,,,,,,,,1.0,,,0.26,9.54,,,,,,,,0.012,0.01,,,,,,,,,,0.14,,0.001,0.001,0.015,24.0,1.0,,,0.039,5.2,,,,,,0.12,,0.0,,4.9,84.24,,0.13
food_436,,,,,0.0,,,,,,,,,0.0,81.0,,,5.5,,0.0,4150.0,,0.0,,,,,,19.5,,,,,0.17,,0.0,,,,,,,32.0,,,,,,0.239,0.228,0.023,,,,,,,1.1,,80.0,80.0,80.0,0.0,,,,,,,,,,,,1.3,,,,,12500.0,0.0,,38.0,,,,,,,,0.0,,,,0.087,,0.061,,0.091,,,1.0,,,,,76.0,,,,,606.0,,2.6,0.152,,,,,0.076,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.26,0.9,,0.0,,0.0,,0.0,,0.016,,0.006999999999999999,,,,,0.0,0.0,0.0,14.0,,,,4.4,,,,,,,0.0,0.08,,,,,,,,,,,0.7,,,,,,346.0,0.0,0.0,0.247,69.0,0.0,,,,,0.7,0.0,,,541.9,89.4,,0.23
food_440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,,,,,,,,,,,,,,,,,,,,,,,
food_441,,,,0.054000000000000006,,0.08800000000000001,0.97,0.369,,,,,,0.0,45.0,,,17.23,,0.0,0.0,,0.0,,,,,,,,,,,0.257,,0.0,,0.022,,,,,192.5,,,,,,0.02,0.02,0.03,0.0,,,,,,4.9,,13.0,13.0,13.0,0.0,,,,,,0.139,0.156,,0.038,,,1.16,0.054000000000000006,,0.069,,0.0,0.0,0.094,23.0,,,0.261,0.022,,,,0.002,,,,0.014,,0.002,,,,,0.4,,,0.377,0.047,100.0,,,,,556.0,0.136,2.6,0.014,,,,,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.22,0.7,0.06,,,,,0.0,,0.028,,0.001,,,,,,,,40.0,,,,,,,,,,,0.0,0.16,0.051,,,,,,,,,,0.1,,0.02,0.029,0.055,0.0,0.0,0.0,,0.258,44.0,0.0,0.0,,,,,,,,,79.1,,0.39
food_445,,,,0.187,0.0,0.132,0.56,0.34700000000000003,,,,,,0.0,88.0,,,12.29,,0.0,7.0,,12.0,,,,,,14.0,,,,,0.019,,0.0,,0.04,,,,,272.0,,,,,,0.65,0.113,1.599,0.07400000000000001,,0.059,0.014,,,1.0,,9.0,9.0,9.0,0.0,3.36,0.53,,,0.54,0.856,0.105,,0.108,,,0.07,0.238,2.37,0.44,,7.0,0.0,0.392,10.0,,0.0,0.036000000000000004,0.129,0.025,,0.0,0.042,0.034,0.005,,0.573,0.522,0.005,,0.0,0.0,0.0,0.205,,,0.394,0.238,109.0,,,,,129.0,0.518,8.17,0.092,,0.011,,0.067,0.011,,0.011,0.0,0.0,0.0,,0.0,0.003,,0.0,,0.004,0.003,,0.0,,,,0.0,,0.002,,0.0,,,30.0,0.235,9.6,0.271,0.084,,0.081,,0.254,0.027000000000000003,0.746,0.017,0.25,0.003,,0.0,0.0,0.06,0.046,0.031,33.0,0.0,,4.43,11.23,,0.008,0.052000000000000005,0.014,,0.0,0.0,0.037000000000000005,0.179,,,,,,,,,,2.57,,0.025,0.221,0.362,111.0,31.0,0.5,0.0,0.049,0.7,0.0,0.0,0.0,0.0,,0.02,0.0,,,0.0,76.41,,0.41
food_446,,,,,0.0,,,,,,,,,0.0,333.0,,,82.4,,0.0,1.0,,0.0,,,,,,12.4,,,,,0.211,,2.0,,,,,,,403.0,,,,,,4.3,1.2,0.6,,,,,,,2.4,,1131.0,4.0,667.0,663.0,,,,,,,,,,,,27.0,,,,,3.0,0.0,,27.0,,,,,,,,0.016,,,,4.2,,0.084,,0.0,,,16.7,,,,,67.0,,,,,126.0,,5.0,0.8490000000000001,,,,,0.35,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,749.0,1.39,13.8,,0.0,,0.001,,0.003,,0.396,,0.136,,,,,0.0,0.0,0.0,605.0,,,,26.1,,,,,,,0.0,1.29,,,,,,,,,,,6.59,,,,,,749.0,5.0,5.0,1.66,20.0,3.3,,,,,1.51,0.0,,,5.3,2.31,,12.5
food_449,,,,,0.0,,,,,,,,,0.0,160.0,,,3.65,,0.0,1424.0,,0.0,,,,,,15.3,,,,,0.076,,0.0,,,,,,,25.0,,,,,,0.049,0.319,0.086,,,,,,,1.6,,97.0,97.0,97.0,0.0,,,,,,,,,,,,1.46,,,,,3555.0,0.0,,47.0,,,,,,,,0.001,,,,0.046,,0.0,,0.0,,,0.305,,,,,52.0,,,,,369.0,,2.58,0.13,,,,,0.17,,,,,0.0,,,,,,,0.002,,,0.0,,,,,,0.0,,0.0,,,0.0,0.086,0.3,,0.0,,0.003,,0.0,,0.07200000000000001,,0.004,,,,,0.0,0.0,0.0,27.0,,,,2.05,,,,,,,0.0,0.044,,,,,,,,,,,0.66,,,,,,119.0,0.0,0.0,0.073,15.0,0.0,,,,,0.43,0.0,,,108.6,91.71,,0.47
food_452,,,,,,,1.58,,,0.0,,,,,43.0,,3.0,5.1,,0.0,0.0,,,,,,,,,,,,,0.625,,0.0,,,,,,,80.0,,,,,,0.052000000000000005,0.433,0.065,0.0,,0.0,0.0,,,2.8,,9.0,9.0,9.0,0.0,0.0,0.0,,,0.6,,,,,,,12.18,,0.0,,,0.0,0.0,,19.0,,0.0,0.5870000000000001,,0.0,,0.0,0.002,0.002,0.0,,0.022,0.022,0.0,,0.0,0.0,0.003,2.252,,,0.44,,194.0,,,,,411.0,,3.12,0.215,,0.0,,0.215,0.0,,0.0,0.0,,0.0,,0.001,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,,0.205,2.2,,0.001,,0.0,,0.001,0.0,0.052000000000000005,0.0,0.009000000000000001,0.0,,0.0,0.001,,0.0,0.0,21.0,,0.0,0.0,0.6,,0.0,0.0,0.0,,0.0,,0.069,,,,,,,,,,,0.57,,,,,0.0,0.0,,,0.136,,5.1,206.0,5.1,0.0,,,,,,,89.61,,2.03
food_454,,,,,0.0,,,,,,,,,0.0,6.0,,,53.38,,40.0,61.0,,0.0,,,,,,14.6,,,,,0.18,,0.0,,,,,,,530.0,,,,,,8.763,17.672,4.245,,,,,,,10.0,,21.0,21.0,21.0,0.0,,,,,,,,,,,,2.19,,,,,995.0,0.0,,99.0,,,,,,,,0.037000000000000005,,,,8.677999999999999,,0.048,,0.0,,,1.584,,,,,246.0,,,,,226.0,,8.88,17.293,,,,,0.379,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.057,0.0,,0.0,,0.0,,0.006999999999999999,,3.479,,0.596,,,,,0.0,0.0,0.0,764.0,,,,0.6,,,,,,,0.0,0.071,,,,,,,,,,,32.53,,,,,,7.0,0.0,0.0,0.108,0.0,0.0,,,,,4.4,0.0,,,1.4,2.29,,2.11
food_455,,,,,,,0.675,,,,,0.0,,,41.90000000000001,,,,,,,,,,,,,,,,,,,0.043275,,,,,,,,,,,,,,,,,,,,,,,,2.665,,,,43.25,,,,,,,,,,,,,0.0,,,,,,,,10.85,,,0.0957,,,,,,,,,,,,,,,,0.7275,0.13,,,,29.975,,,,,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1075,0.0,,,,,,,,,,,,,,,,,,60.55,,,,,,,,,,,,0.04125,,,,,,,,,,,0.105,,,,,,,,,0.1205,,,,,,,,,,,,89.525,,0.155
food_458,,,,0.247,,0.42,1.2,0.5429999999999999,,,,,,,2.0,,,37.6,,,,,0.0,,,,,,,,,,,0.274,,,,0.023,,,,,471.5,,,,,,0.619,0.618,0.319,,,,,,,,,54.0,54.0,54.0,0.0,,,,,,0.836,0.232,,0.102,,,1.0,0.209,,0.316,,,,0.206,27.0,,,0.113,0.055,,,,0.079,,,,0.512,,0.01,,,,,6.0,,,0.16,0.171,124.0,,,,,510.0,0.34700000000000003,4.32,0.578,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.09,,0.29,,,,,0.006,,0.28800000000000003,,0.016,,,,,,,,7.0,,,,,,,,,,,,0.22,0.268,,,,,,,,,,1.68,,0.071,0.061,0.28300000000000003,558.0,28.0,0.0,,0.328,15.0,0.0,0.0,,,,,,,,,55.2,,0.34
food_462,,,,0.5489999999999999,,0.905,1.59,1.774,,,,,,,67.0,,,9.57,,,,,0.0,,,,,,,,,,,0.4270000000000001,,,,0.157,,,,,316.0,,,,,,1.518,3.783,0.929,0.0,,,,,,1.1,,172.0,172.0,172.0,0.0,,,,,,1.966,0.503,,0.348,,,2.1,0.58,,0.938,,,,0.752,72.0,,,0.7020000000000001,0.138,,,,0.013,,,,1.492,,0.013,,,,,1.148,,,0.929,0.6409999999999999,164.0,,,,,484.0,0.674,13.09,3.338,,,,,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.118,0.6,0.6509999999999999,,,,,0.006999999999999999,,0.674,,0.249,,,,,,,,14.0,,,,,,,,,,,,0.34,0.503,,,,,,,,,,6.7,,0.159,0.477,0.62,11.0,1.0,0.0,,0.17600000000000002,15.3,0.0,0.0,,,,,,,,,69.05,,1.17
food_465,,,,,0.0,,,,,,,,,0.0,19.0,,,0.1,,0.0,0.0,,75.0,,,,,,82.0,,,,,0.052000000000000005,,0.0,,,,,,,161.0,,,,,,2.985,2.121,1.846,,,,,,,0.0,,17.0,17.0,17.0,0.0,,,,,,,,,,,,0.46,,,,,0.0,0.0,,49.0,,,,,,,,0.581,,,,2.275,,0.12,,0.0,,,4.878,,,,,257.0,,,,,423.0,,21.74,1.419,,,,,0.202,,,,,0.013,,,,,,,0.112,,,0.15,,,,,,0.105,,0.119,,,13.0,0.111,44.6,,0.0,,0.0,,0.06,,1.39,,0.369,,,,,0.0,0.0,0.0,381.0,,,,0.04,,,,,,,0.0,0.083,,,,,,,,,,,7.65,,,,,,13.0,2.75,0.0,0.331,0.5,0.9,,,,,2.02,0.0,,,4.6,68.46,,0.51
food_468,,,,1.001,0.0,3.013,2.61,3.073,,,,,,0.0,89.0,,,16.54,,0.0,0.0,,0.0,,,,,,,,,,,1.112,,0.0,,0.32299999999999995,,,,,1459.5,,,,,,25.58,14.877,6.434,0.0,,,,,,8.5,,239.0,239.0,239.0,0.0,,,,,,5.265,1.518,,0.637,,,2.55,0.8859999999999999,,1.633,,0.0,0.0,0.904,171.0,,,1.696,0.309,,,,0.053,,,,24.692,,0.544,,0.0,,,12.375,,,1.759,1.306,380.0,,,,,690.0,1.112,25.19,14.654000000000002,,,,,0.019,,,,,0.0,,,,,,,0.036000000000000004,,,0.0,,,,,,0.0,,0.0,,,0.0,0.131,7.1,1.241,0.039,,0.039,,0.013,,4.963,,1.267,,,,,0.0,0.0,0.039,10.0,,,,3.95,,,,,,,0.0,0.653,0.863,,,,,,,,,,48.75,,0.245,1.024,1.057,0.0,0.0,0.0,,0.34600000000000003,0.0,0.0,0.0,,,,6.56,,,,0.0,6.91,,4.43
food_471,,,,,,,0.7,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,24.1,,,,,550.0,,,,,,,,,,,,,,,,58.9,,
food_474,,,,0.034,,0.064,0.8,0.075,,,,,,,27.0,,,2.63,,,,,0.0,,,,,,,,,,,0.099,,,,0.009000000000000001,,,,,36.5,,,,,,0.016,0.045,0.03,0.0,,,,,,1.4,,14.0,14.0,14.0,0.0,,,,,,0.208,0.034,,0.021,,,0.8,0.048,,0.058,,,,0.055,9.0,,,0.033,0.01,,,,0.0,,,,0.016,,,,,,,0.3,,,0.184,0.036000000000000004,28.0,,,,,280.0,0.028,1.1,0.016,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02,0.7,0.033,,,,,0.0,,0.026,,0.004,,,,,,,,16.0,,,,,,,,,,,,0.03,0.045,,,,,,,,,,0.1,,0.006,0.021,0.051,0.0,0.0,0.0,,0.075,29.0,0.0,0.0,,,,,,,,,95.37,,0.13
food_476,,,,,0.0,,,,,,,,,0.0,17.0,,,0.0,,0.0,0.0,,74.0,,,,,,105.5,,,,,0.3,,0.0,,,,,,,142.0,,,,,,1.349,0.228,0.922,,,,,,,0.0,,5.0,5.0,5.0,0.0,,,,,,,,,,,,3.7,,,,,0.0,0.0,,0.0,,,,,,,,0.06,,,,1.23,,0.0,,0.0,,,3.917,,,,,199.0,,,,,402.0,,26.87,0.129,,,,,0.02,,,,,0.0,,,,,,,0.079,,,0.0,,,,,,0.0,,0.0,,,0.0,0.605,11.7,,0.0,,0.0,,0.04,,0.426,,0.426,,,,,0.0,0.0,0.0,408.0,,,,0.0,,,,,,,0.0,0.08900000000000001,,,,,,,,,,,3.0,,,,,,0.0,1.18,0.0,0.0,0.0,0.0,,,,,0.34,0.0,,,1.2,67.64,,5.23
food_481,,,,0.022,0.0,0.078,0.33,0.123,,,,,,0.0,12.0,,,8.41,,8.0,14.0,,0.0,,,,,,7.7,,,,,0.05,,3.0,,0.006999999999999999,,,,,85.5,,,,,,0.013,0.024,0.014,0.0,,,,,,1.1,,10.0,10.0,10.0,0.0,,,,,,0.17600000000000002,0.013,,0.006999999999999999,,,0.06,0.006999999999999999,,0.013,,10.0,0.0,0.017,9.0,,,0.013,0.006999999999999999,,,,0.001,,,,0.012,,0.0,,0.0,,,0.269,,,0.28300000000000003,0.041,8.0,,,17.0,,148.0,0.056,0.69,0.019,,,,,0.005,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.02,1.4,0.025,0.0,,0.0,,0.0,,0.012,,0.001,,,,,0.0,0.0,0.0,0.0,,,,7.31,,,,,,,0.0,0.037000000000000005,0.012,,,,,,,,,,0.1,,0.006999999999999999,0.006999999999999999,0.014,33.0,2.0,0.0,0.0,0.043,33.3,0.0,0.0,,,,0.13,0.0,,,0.0,90.48,,0.07
food_485,,,,,,,,,,,,,,,,,,,,0.0,6580.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3360.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
food_489,,,,0.396,0.0,0.701,0.72,1.043,,,,,,0.0,350.0,,,1.87,,,,,0.0,,,,,,28.8,,,,,0.193,,,,0.029,,,,,196.5,,,,,,1.056,2.699,0.691,0.0,,,,,,0.3,,15.0,15.0,15.0,0.0,,,,,,1.6840000000000002,0.375,,0.221,,,5.36,0.435,,0.713,,,,0.452,30.0,,,0.605,0.108,,,,0.013,,,,1.043,,0.0,,0.0,,,0.195,,,0.068,0.428,97.0,,,,,121.0,0.555,8.08,2.38,,,,,0.319,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,,0.052000000000000005,8.9,0.519,0.0,,0.0,,0.013,,0.507,,0.171,,,,,0.0,0.0,0.0,7.0,,,,0.62,,,,,,,0.0,0.081,0.402,,,,,,,,,,4.78,,0.12,0.359,0.446,85.0,,0.0,0.0,0.047,0.1,0.0,0.0,,,,0.01,0.0,,,2.4,84.55,,0.8
food_490,,,,,0.0,,,,,,,,,0.0,40.0,,,5.8,,33.0,42.0,,0.0,,,,,,10.7,,,,,0.019,,0.0,,,,,,,25.0,,,,,,0.017,0.017,0.034,,,,,,,2.5,,43.0,43.0,43.0,0.0,,,,,,,,,,,,0.47,,,,,30.0,0.0,,12.0,,,,,,,,0.0,,,,0.017,,0.0,,0.0,,,0.234,,,,,26.0,,,,,170.0,,1.28,0.017,,,,,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.04,0.3,,0.0,,0.0,,0.0,,0.034,,0.0,,,,,0.0,0.0,0.0,18.0,,,,3.2,,,,,,,0.0,0.061,,,,,,,,,,,0.1,,,,,,5.0,0.0,0.0,0.124,36.6,0.0,,,,,0.15,0.0,,,76.0,92.18,,0.18
food_493,,,,,,,,,,,,,,,,,,,,0.0,41.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
food_498,,,,0.109,0.0,0.08800000000000001,1.58,0.236,,76.0,0.7,,,0.0,12.0,,5.0,8.53,,24.0,62.0,,0.0,,,,,,14.2,,,,,0.19,,28.0,,0.027000000000000003,,,,,415.0,,,,,,9.799,1.816,2.126,0.0,,,,,,6.7,7.0,81.0,81.0,81.0,0.0,0.12,0.1,,,0.37,0.287,0.104,,0.049,,,0.55,0.084,0.0,0.14300000000000002,,271.0,0.0,0.132,29.0,,0.0,0.142,0.038,0.0,,0.0,0.698,,0.01,,9.066,,0.025,,0.0,,,1.7380000000000002,,,1.389,0.097,52.0,,,,,485.0,0.098,2.0,1.6740000000000002,,,,,0.125,,0.111,0.015,,0.0,,0.0,0.016,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.13,0.4,0.114,0.0,,0.0,,0.0,0.0,2.075,0.0,0.049,0.0,,0.0,0.0,0.0,0.0,0.001,7.0,0.11,2.0,0.06,0.66,,,,,,,0.0,0.067,0.073,0.05,0.02,0.33,0.01,0.0,0.0,0.0,,,14.66,,0.025,0.049,0.107,146.0,7.0,0.0,0.0,0.257,10.0,0.0,0.0,,,,2.07,0.0,0.0,,21.0,73.23,,0.64
